datetime_utc,open,high,low,close,volume
2026-03-01 22:00:00+00:00,155.948,156.144,155.948,156.135,69.6
2026-03-01 22:05:00+00:00,156.138,156.16,156.117,156.157,76.5
2026-03-01 22:10:00+00:00,156.157,156.262,156.155,156.252,66.06
2026-03-01 22:15:00+00:00,156.253,156.307,156.252,156.307,90.6
2026-03-01 22:20:00+00:00,156.307,156.326,156.296,156.306,49.57
2026-03-01 22:25:00+00:00,156.309,156.32,156.256,156.256,41.1
2026-03-01 22:30:00+00:00,156.256,156.296,156.233,156.234,104.55
2026-03-01 22:35:00+00:00,156.233,156.243,156.151,156.166,226.95
2026-03-01 22:40:00+00:00,156.166,156.195,156.158,156.158,191.25
2026-03-01 22:45:00+00:00,156.157,156.161,156.105,156.119,151.95
2026-03-01 22:50:00+00:00,156.118,156.127,156.102,156.121,48.6
2026-03-01 22:55:00+00:00,156.121,156.124,156.112,156.118,43.95
2026-03-01 23:00:00+00:00,156.117,156.323,156.117,156.261,887.84
2026-03-01 23:05:00+00:00,156.257,156.368,156.221,156.261,786.57
2026-03-01 23:10:00+00:00,156.26,156.359,156.25,156.325,585.9
2026-03-01 23:15:00+00:00,156.324,156.357,156.315,156.347,770.77
2026-03-01 23:20:00+00:00,156.345,156.495,156.345,156.491,904.39
2026-03-01 23:25:00+00:00,156.49,156.542,156.419,156.524,1029.27
2026-03-01 23:30:00+00:00,156.523,156.594,156.498,156.561,1044.51
2026-03-01 23:35:00+00:00,156.56,156.614,156.532,156.587,1075.52
2026-03-01 23:40:00+00:00,156.588,156.596,156.518,156.524,1049.73
2026-03-01 23:45:00+00:00,156.526,156.652,156.497,156.639,1030.38
2026-03-01 23:50:00+00:00,156.644,156.66,156.602,156.638,1049.8
2026-03-01 23:55:00+00:00,156.638,156.657,156.598,156.631,854.95
2026-03-02 00:00:00+00:00,156.633,156.76,156.606,156.694,1417.12
2026-03-02 00:05:00+00:00,156.695,156.805,156.657,156.657,1236.86
2026-03-02 00:10:00+00:00,156.663,156.694,156.568,156.57,1028.29
2026-03-02 00:15:00+00:00,156.57,156.584,156.39,156.441,1232.16
2026-03-02 00:20:00+00:00,156.44,156.445,156.354,156.365,1240.01
2026-03-02 00:25:00+00:00,156.365,156.427,156.327,156.364,1304.18
2026-03-02 00:30:00+00:00,156.366,156.53,156.346,156.523,884.35
2026-03-02 00:35:00+00:00,156.525,156.554,156.448,156.452,1071.99
2026-03-02 00:40:00+00:00,156.453,156.53,156.381,156.389,1113.16
2026-03-02 00:45:00+00:00,156.39,156.412,156.334,156.394,1047.65
2026-03-02 00:50:00+00:00,156.391,156.512,156.344,156.493,1439.5
2026-03-02 00:55:00+00:00,156.492,156.522,156.384,156.395,1335.68
2026-03-02 01:00:00+00:00,156.397,156.573,156.397,156.568,1899.04
2026-03-02 01:05:00+00:00,156.566,156.599,156.467,156.472,1312.83
2026-03-02 01:10:00+00:00,156.473,156.499,156.396,156.402,1465.9
2026-03-02 01:15:00+00:00,156.404,156.492,156.373,156.487,1483.87
2026-03-02 01:20:00+00:00,156.484,156.518,156.446,156.462,880.09
2026-03-02 01:25:00+00:00,156.46,156.491,156.394,156.396,1068.13
2026-03-02 01:30:00+00:00,156.396,156.45,156.257,156.265,1818.06
2026-03-02 01:35:00+00:00,156.263,156.287,156.211,156.274,1115.01
2026-03-02 01:40:00+00:00,156.276,156.32,156.238,156.296,1031.91
2026-03-02 01:45:00+00:00,156.296,156.344,156.283,156.292,1262.11
2026-03-02 01:50:00+00:00,156.288,156.307,156.229,156.251,853.67
2026-03-02 01:55:00+00:00,156.249,156.283,156.214,156.216,966.6
2026-03-02 02:00:00+00:00,156.215,156.308,156.168,156.293,1006.82
2026-03-02 02:05:00+00:00,156.292,156.334,156.265,156.32,768.33
2026-03-02 02:10:00+00:00,156.324,156.368,156.302,156.328,681.68
2026-03-02 02:15:00+00:00,156.328,156.418,156.327,156.416,730.35
2026-03-02 02:20:00+00:00,156.413,156.441,156.363,156.373,439.61
2026-03-02 02:25:00+00:00,156.373,156.381,156.273,156.278,629.56
2026-03-02 02:30:00+00:00,156.276,156.363,156.24,156.343,847.34
2026-03-02 02:35:00+00:00,156.341,156.353,156.254,156.258,631.53
2026-03-02 02:40:00+00:00,156.258,156.325,156.243,156.319,641.55
2026-03-02 02:45:00+00:00,156.317,156.36,156.282,156.342,474.32
2026-03-02 02:50:00+00:00,156.341,156.353,156.231,156.234,550.38
2026-03-02 02:55:00+00:00,156.234,156.294,156.215,156.285,819.67
2026-03-02 03:00:00+00:00,156.284,156.284,156.219,156.231,627.02
2026-03-02 03:05:00+00:00,156.229,156.305,156.218,156.304,564.58
2026-03-02 03:10:00+00:00,156.31,156.327,156.273,156.312,451.29
2026-03-02 03:15:00+00:00,156.312,156.315,156.241,156.241,351.56
2026-03-02 03:20:00+00:00,156.241,156.259,156.203,156.256,793.53
2026-03-02 03:25:00+00:00,156.257,156.261,156.158,156.203,627.55
2026-03-02 03:30:00+00:00,156.203,156.297,156.178,156.281,824.89
2026-03-02 03:35:00+00:00,156.28,156.306,156.228,156.3,564.73
2026-03-02 03:40:00+00:00,156.3,156.301,156.246,156.277,673.14
2026-03-02 03:45:00+00:00,156.275,156.312,156.242,156.285,774.2
2026-03-02 03:50:00+00:00,156.286,156.329,156.264,156.309,453.51
2026-03-02 03:55:00+00:00,156.31,156.339,156.309,156.32,590.43
2026-03-02 04:00:00+00:00,156.318,156.378,156.285,156.302,581.4
2026-03-02 04:05:00+00:00,156.3,156.35,156.3,156.343,317.06
2026-03-02 04:10:00+00:00,156.343,156.347,156.323,156.338,259.65
2026-03-02 04:15:00+00:00,156.341,156.366,156.317,156.353,539.35
2026-03-02 04:20:00+00:00,156.354,156.423,156.329,156.422,901.46
2026-03-02 04:25:00+00:00,156.421,156.441,156.401,156.428,406.18
2026-03-02 04:30:00+00:00,156.43,156.449,156.415,156.449,271.63
2026-03-02 04:35:00+00:00,156.448,156.484,156.436,156.48,481.38
2026-03-02 04:40:00+00:00,156.481,156.543,156.481,156.523,450.18
2026-03-02 04:45:00+00:00,156.526,156.586,156.524,156.543,302.41
2026-03-02 04:50:00+00:00,156.543,156.578,156.534,156.556,532.02
2026-03-02 04:55:00+00:00,156.557,156.581,156.518,156.522,468.76
2026-03-02 05:00:00+00:00,156.529,156.595,156.529,156.592,432.25
2026-03-02 05:05:00+00:00,156.593,156.651,156.569,156.635,548.59
2026-03-02 05:10:00+00:00,156.634,156.686,156.62,156.672,483.69
2026-03-02 05:15:00+00:00,156.678,156.697,156.641,156.689,610.64
2026-03-02 05:20:00+00:00,156.689,156.749,156.687,156.707,825.99
2026-03-02 05:25:00+00:00,156.709,156.732,156.689,156.728,813.36
2026-03-02 05:30:00+00:00,156.73,156.769,156.72,156.742,592.09
2026-03-02 05:35:00+00:00,156.741,156.805,156.735,156.743,752.93
2026-03-02 05:40:00+00:00,156.751,156.793,156.75,156.78,847.57
2026-03-02 05:45:00+00:00,156.782,156.856,156.762,156.835,1025.22
2026-03-02 05:50:00+00:00,156.836,156.838,156.708,156.784,898.04
2026-03-02 05:55:00+00:00,156.782,156.835,156.755,156.831,712.65
2026-03-02 06:00:00+00:00,156.832,156.931,156.817,156.913,1072.11
2026-03-02 06:05:00+00:00,156.912,156.917,156.827,156.855,698.43
2026-03-02 06:10:00+00:00,156.856,156.92,156.853,156.917,852.41
2026-03-02 06:15:00+00:00,156.916,156.917,156.877,156.884,583.95
2026-03-02 06:20:00+00:00,156.886,156.979,156.885,156.975,952.43
2026-03-02 06:25:00+00:00,156.974,156.989,156.934,156.962,769.29
2026-03-02 06:30:00+00:00,156.961,157.003,156.944,156.946,908.86
2026-03-02 06:35:00+00:00,156.948,156.986,156.908,156.981,875.5
2026-03-02 06:40:00+00:00,156.982,157.017,156.948,156.973,903.49
2026-03-02 06:45:00+00:00,156.968,156.999,156.849,156.851,905.52
2026-03-02 06:50:00+00:00,156.853,156.89,156.823,156.849,896.44
